filename,label,x_min,y_min,x_max,y_max
train_00117.jpg,A10,374,521,427,571
train_00117.jpg,A10,368,576,422,627
train_00117.jpg,A10,363,631,414,684
train_00117.jpg,A10,165,313,220,361
train_00117.jpg,A10,159,367,213,415
train_00117.jpg,A10,151,421,205,470
train_00117.jpg,A10,145,476,198,523
train_00117.jpg,A10,136,529,189,580
train_00117.jpg,A10,120,642,172,692
train_00118.jpg,A16,505,189,605,265
train_00118.jpg,A16,497,384,597,456
train_00118.jpg,A16,495,487,597,552
train_00118.jpg,A16,293,378,389,444
train_00118.jpg,A16,283,579,381,667
train_00118.jpg,A16,40,272,137,333
train_00118.jpg,A16,23,459,126,539
train_00118.jpg,A16,10,570,110,649
train_00119.jpg,A10,168,77,276,178
train_00119.jpg,A10,250,283,365,394
train_00119.jpg,A10,307,407,418,501
train_00119.jpg,A10,567,284,671,385
train_00119.jpg,A10,614,400,724,501
train_00119.jpg,A10,352,515,465,618
train_00119.jpg,A10,665,511,769,614
train_00120.jpg,A18,599,242,680,319
train_00120.jpg,A18,666,317,750,394
train_00121.jpg,A16,682,7,776,78
train_00121.jpg,A16,674,81,773,157
train_00121.jpg,A16,674,158,772,240
train_00121.jpg,A16,675,239,774,315
train_00121.jpg,A16,670,393,771,475
train_00121.jpg,A16,387,3,484,76
train_00121.jpg,A16,384,74,484,153
train_00121.jpg,A16,381,228,480,313
train_00121.jpg,A16,376,471,476,539
train_00121.jpg,A16,382,547,481,612
train_00121.jpg,A16,375,620,480,690
train_00121.jpg,A16,376,700,476,766
train_00121.jpg,A16,127,147,224,223
train_00121.jpg,A16,126,229,222,299
train_00121.jpg,A16,130,306,216,376
train_00121.jpg,A16,128,529,215,614
train_00121.jpg,A16,129,462,211,528
train_00122.jpg,A8,116,42,275,204
train_00122.jpg,A8,399,158,545,322
train_00122.jpg,A8,527,104,674,267
train_00122.jpg,A8,499,267,653,426
train_00122.jpg,A8,378,322,517,485
train_00122.jpg,A8,481,421,626,584
train_00122.jpg,A8,360,486,499,644
train_00122.jpg,A8,453,587,607,746
train_00122.jpg,A8,98,210,251,364
train_00122.jpg,A8,75,366,220,522
train_00122.jpg,A8,48,525,198,690
train_00123.jpg,A20,304,125,394,169
train_00123.jpg,A20,320,214,409,259
train_00123.jpg,A19,284,24,377,88
train_00123.jpg,A19,344,380,441,446
train_00123.jpg,A19,352,477,450,545
train_00123.jpg,A19,374,574,469,644
train_00123.jpg,A19,386,673,485,742
train_00124.jpg,A14,159,112,278,221
train_00124.jpg,A11,556,596,672,716
train_00125.jpg,A1,113,134,213,263
train_00125.jpg,A1,7,131,99,265
train_00125.jpg,A1,454,152,557,286
train_00125.jpg,A1,200,487,305,621
train_00125.jpg,A1,1,475,93,606
train_00125.jpg,A19,434,488,531,635
train_00125.jpg,A19,680,162,780,307
train_00125.jpg,A19,566,151,668,298
train_00126.jpg,A2,204,7,393,196
train_00126.jpg,A2,265,197,423,394
train_00126.jpg,A2,174,319,329,520
train_00126.jpg,A2,307,408,463,603
train_00126.jpg,A2,223,533,372,738
train_00126.jpg,A2,344,608,505,800
train_00127.jpg,A11,236,44,385,188
train_00127.jpg,A11,226,195,377,338
train_00127.jpg,A11,217,339,370,488
train_00127.jpg,A11,222,491,377,641
train_00127.jpg,A11,216,653,371,794
train_00127.jpg,A11,564,293,721,437
train_00127.jpg,A11,560,451,714,604
train_00127.jpg,A11,565,625,710,774
train_00128.jpg,A12,670,254,795,378
train_00128.jpg,A12,582,337,706,456
train_00128.jpg,A12,442,316,581,468
train_00129.jpg,A8,399,42,538,179
train_00129.jpg,A8,134,341,269,474
train_00129.jpg,A8,265,454,394,582
train_00129.jpg,A8,362,581,504,710
train_00130.jpg,A20,432,398,525,443
train_00130.jpg,A20,668,309,757,356
train_00130.jpg,A20,669,541,760,588
train_00130.jpg,A20,539,687,586,783
train_00130.jpg,A20,408,632,502,687
train_00131.jpg,A1,30,669,177,781
train_00131.jpg,A1,196,278,345,376
train_00131.jpg,A1,243,192,379,295
train_00131.jpg,A1,278,116,420,206
train_00131.jpg,A1,299,23,431,120
train_00131.jpg,A19,169,364,306,463
train_00131.jpg,A19,126,457,265,561
train_00131.jpg,A19,70,578,223,688
train_00132.jpg,A5,321,253,438,403
train_00133.jpg,A1,286,175,380,247
train_00133.jpg,A1,288,260,383,333
train_00133.jpg,A1,286,335,381,410
train_00133.jpg,A1,281,417,374,490
train_00134.jpg,A19,279,161,352,255
train_00134.jpg,A19,528,239,606,341
train_00134.jpg,A19,547,439,624,551
train_00134.jpg,A19,291,442,370,548
train_00135.jpg,A10,388,396,484,484
train_00135.jpg,A10,468,304,561,396
train_00135.jpg,A10,536,216,638,306
train_00135.jpg,A10,617,128,711,213
train_00136.jpg,A1,60,448,125,509
train_00136.jpg,A1,5,559,74,622
train_00136.jpg,A19,84,333,171,393
train_00136.jpg,A19,134,221,212,280
train_00136.jpg,A19,150,166,233,224
train_00136.jpg,A19,174,109,252,167
train_00136.jpg,A19,239,463,319,518
train_00136.jpg,A19,216,521,293,575
train_00136.jpg,A19,193,576,273,629
train_00136.jpg,A19,181,632,263,686
train_00136.jpg,A19,713,367,794,431
train_00136.jpg,A20,81,713,162,771
train_00137.jpg,A2,49,344,221,566
train_00137.jpg,A2,60,572,230,800
train_00137.jpg,A2,588,186,756,420
train_00137.jpg,A2,466,308,637,539
train_00137.jpg,A2,610,426,782,655
train_00137.jpg,A2,481,548,661,785
train_00138.jpg,A11,319,405,473,562
train_00139.jpg,A14,342,92,507,264
train_00139.jpg,A14,154,550,314,714
train_00140.jpg,A14,115,54,243,179
train_00140.jpg,A14,534,670,655,788
train_00141.jpg,A16,513,24,681,154
train_00141.jpg,A16,521,200,700,329
train_00141.jpg,A16,537,386,713,517
train_00141.jpg,A16,43,61,222,190
train_00141.jpg,A16,64,238,238,366
train_00141.jpg,A16,85,426,256,555
train_00141.jpg,A16,95,606,278,739
train_00142.jpg,A19,236,628,326,751
train_00142.jpg,A20,509,432,627,492
train_00142.jpg,A20,512,373,629,432
train_00142.jpg,A20,506,317,623,375
train_00142.jpg,A20,516,131,632,194
train_00143.jpg,A10,81,56,209,168
train_00143.jpg,A10,138,184,268,301
train_00143.jpg,A10,246,445,382,557
train_00143.jpg,A10,305,575,435,688
train_00143.jpg,A10,440,47,573,161
train_00143.jpg,A10,499,180,631,289
train_00143.jpg,A10,607,432,740,547
train_00143.jpg,A10,661,568,798,678
train_00144.jpg,A9,93,118,216,245
train_00144.jpg,A9,227,100,347,233
train_00144.jpg,A9,355,87,475,228
train_00144.jpg,A9,481,78,609,219
train_00144.jpg,A9,617,72,735,213
train_00144.jpg,A9,37,211,154,355
train_00144.jpg,A9,166,214,293,346
train_00144.jpg,A9,297,205,417,343
train_00144.jpg,A9,425,188,543,322
train_00144.jpg,A9,559,181,676,322
train_00144.jpg,A9,683,171,800,310
train_00144.jpg,A9,120,495,244,634
train_00144.jpg,A9,249,482,374,628
train_00144.jpg,A9,376,477,501,622
train_00144.jpg,A9,502,467,626,611
train_00144.jpg,A9,632,464,758,604
train_00144.jpg,A9,65,611,185,750
train_00144.jpg,A9,192,600,317,737
train_00144.jpg,A9,320,594,445,736
train_00144.jpg,A9,571,583,699,723
train_00144.jpg,A9,706,573,800,712
train_00145.jpg,A4,437,186,793,588
train_00145.jpg,A3,103,265,381,552
train_00146.jpg,A14,196,65,376,262
train_00146.jpg,A14,543,466,722,655
train_00147.jpg,A14,2,245,137,366
train_00147.jpg,A14,331,36,476,161
train_00147.jpg,A14,485,285,634,421
train_00147.jpg,A14,642,543,784,685
train_00148.jpg,A7,409,69,527,195
train_00148.jpg,A7,418,296,539,421
train_00148.jpg,A7,428,544,548,672
train_00149.jpg,A8,204,143,562,455
train_00150.jpg,A15,393,318,506,409
train_00150.jpg,A15,154,122,266,208
train_00150.jpg,A15,116,209,233,296
train_00151.jpg,A14,312,326,533,569
train_00152.jpg,A19,421,653,505,774
train_00152.jpg,A19,548,653,631,769
train_00152.jpg,A19,663,674,746,791
train_00152.jpg,A20,187,621,249,742
train_00152.jpg,A20,64,610,124,728
train_00153.jpg,A8,502,145,649,297
train_00153.jpg,A8,90,495,235,638
train_00154.jpg,A14,448,46,612,218
train_00154.jpg,A14,383,239,569,417
train_00154.jpg,A18,204,608,441,800
train_00155.jpg,A2,76,83,154,157
train_00155.jpg,A2,154,92,232,151
train_00155.jpg,A2,229,88,315,153
train_00155.jpg,A2,313,80,393,148
train_00155.jpg,A2,387,81,474,144
train_00155.jpg,A2,473,78,554,143
train_00155.jpg,A2,118,225,202,289
train_00155.jpg,A2,206,218,281,284
train_00155.jpg,A2,285,221,367,283
train_00155.jpg,A2,447,212,537,277
train_00155.jpg,A2,75,271,165,330
train_00155.jpg,A2,165,268,244,337
train_00155.jpg,A2,250,267,328,335
train_00155.jpg,A2,333,264,411,334
train_00155.jpg,A2,412,257,491,326
train_00155.jpg,A2,497,255,582,323
train_00155.jpg,A2,131,406,220,480
train_00155.jpg,A2,223,408,305,473
train_00155.jpg,A2,304,401,385,474
train_00155.jpg,A2,387,400,476,465
train_00155.jpg,A2,474,401,564,462
train_00155.jpg,A2,95,466,175,528
train_00155.jpg,A2,181,456,265,523
train_00155.jpg,A2,267,455,343,521
train_00155.jpg,A2,351,447,442,522
train_00155.jpg,A2,433,451,523,518
train_00155.jpg,A2,524,446,604,516
train_00155.jpg,A2,143,610,234,677
train_00155.jpg,A2,101,661,190,731
train_00155.jpg,A2,194,659,278,733
train_00155.jpg,A2,233,600,316,680
train_00155.jpg,A2,324,598,404,673
train_00155.jpg,A2,288,652,367,728
train_00155.jpg,A2,407,599,497,669
train_00155.jpg,A2,497,588,586,665
train_00155.jpg,A2,371,650,457,726
train_00155.jpg,A2,459,646,543,724
train_00155.jpg,A2,546,643,635,722
train_00156.jpg,A17,193,84,297,184
train_00156.jpg,A17,163,581,262,687
train_00156.jpg,A17,492,512,596,615
train_00156.jpg,A17,680,631,794,737
train_00157.jpg,A9,600,158,769,308
train_00157.jpg,A9,554,319,723,478
train_00157.jpg,A9,119,144,279,311
train_00157.jpg,A9,96,313,253,466
train_00157.jpg,A9,56,473,222,631
train_00158.jpg,A9,351,103,446,204
train_00158.jpg,A9,275,178,368,272
train_00158.jpg,A9,112,305,207,408
train_00158.jpg,A9,491,273,587,379
train_00158.jpg,A9,258,472,349,572
train_00158.jpg,A9,556,511,647,606
train_00158.jpg,A9,476,574,570,673
train_00159.jpg,A20,572,615,658,732
train_00159.jpg,A20,666,682,754,797
train_00159.jpg,A19,284,682,382,797
train_00159.jpg,A19,40,518,147,631
train_00160.jpg,A18,94,119,179,203
train_00160.jpg,A18,67,216,151,299
train_00160.jpg,A18,293,185,379,272
train_00160.jpg,A18,474,351,562,436
train_00160.jpg,A18,675,412,764,502
train_00160.jpg,A18,414,547,500,631
train_00161.jpg,A17,210,334,387,501
train_00161.jpg,A17,12,314,193,485
train_00161.jpg,A17,427,347,607,519
train_00161.jpg,A17,606,363,785,534
train_00162.jpg,A11,526,122,678,269
train_00162.jpg,A11,162,345,316,495
train_00162.jpg,A11,152,506,309,658
train_00163.jpg,A19,322,328,410,420
train_00163.jpg,A1,380,272,472,361
train_00163.jpg,A1,442,212,531,299
train_00163.jpg,A1,498,156,588,247
train_00163.jpg,A1,559,93,651,181
train_00163.jpg,A19,615,38,703,129
train_00163.jpg,A1,241,418,332,506
train_00163.jpg,A1,130,527,222,614
train_00163.jpg,A1,73,585,163,676
train_00163.jpg,A1,12,643,103,735
train_00164.jpg,A19,400,314,488,392
train_00165.jpg,A20,512,255,567,351
train_00165.jpg,A20,164,535,224,633
train_00166.jpg,A4,304,3,452,126
train_00166.jpg,A4,274,125,430,264
train_00166.jpg,A4,223,400,371,526
train_00166.jpg,A4,195,531,349,666
train_00166.jpg,A4,170,671,320,800
train_00166.jpg,A18,254,283,368,384
train_00167.jpg,A16,519,3,670,145
train_00167.jpg,A16,630,101,783,245
train_00167.jpg,A16,186,369,331,516
train_00167.jpg,A16,302,471,443,617
train_00167.jpg,A16,407,557,549,710
train_00167.jpg,A16,515,654,661,795
train_00168.jpg,A2,70,10,177,93
train_00168.jpg,A2,185,11,294,93
train_00168.jpg,A2,298,6,405,93
train_00168.jpg,A2,410,9,518,94
train_00168.jpg,A2,131,72,237,157
train_00168.jpg,A2,245,72,349,162
train_00168.jpg,A2,355,72,462,155
train_00168.jpg,A2,467,70,584,155
train_00168.jpg,A2,692,61,800,149
train_00168.jpg,A2,62,300,178,379
train_00168.jpg,A2,185,289,291,380
train_00168.jpg,A2,297,295,406,378
train_00168.jpg,A2,411,283,523,379
train_00168.jpg,A2,527,286,637,382
train_00168.jpg,A2,642,294,751,377
train_00168.jpg,A2,123,377,236,462
train_00168.jpg,A2,236,376,347,463
train_00168.jpg,A2,351,374,464,465
train_00168.jpg,A2,470,376,578,464
train_00168.jpg,A2,582,377,691,462
train_00168.jpg,A2,699,371,800,460
train_00168.jpg,A14,96,597,210,715
train_00168.jpg,A14,214,595,327,720
train_00168.jpg,A14,329,601,442,715
train_00168.jpg,A14,442,599,556,712
train_00168.jpg,A14,562,590,675,718
train_00168.jpg,A14,675,593,791,720
train_00168.jpg,A14,38,676,149,798
train_00168.jpg,A14,154,678,265,794
train_00168.jpg,A14,270,671,382,800
train_00168.jpg,A14,387,672,499,794
train_00168.jpg,A14,507,672,616,794
train_00168.jpg,A14,624,678,732,794
train_00169.jpg,A15,541,42,604,116
train_00169.jpg,A15,518,150,577,222
train_00169.jpg,A15,456,347,522,425
train_00169.jpg,A13,220,402,282,483
train_00169.jpg,A13,185,478,248,563
train_00169.jpg,A13,165,572,223,647
train_00169.jpg,A13,143,660,206,739
train_00170.jpg,A16,87,1,205,91
train_00170.jpg,A16,489,10,619,127
train_00170.jpg,A16,332,192,460,313
train_00171.jpg,A9,278,2,453,158
train_00171.jpg,A9,151,131,313,281
train_00171.jpg,A9,22,607,192,772
train_00172.jpg,A2,40,28,196,220
train_00172.jpg,A2,154,132,306,317
train_00172.jpg,A2,43,229,189,422
train_00172.jpg,A2,157,326,311,516
train_00172.jpg,A2,45,428,183,612
train_00172.jpg,A2,160,526,306,710
train_00172.jpg,A2,37,626,185,800
train_00172.jpg,A2,506,29,651,226
train_00172.jpg,A2,621,125,767,317
train_00172.jpg,A2,504,223,650,414
train_00172.jpg,A2,626,330,766,510
train_00172.jpg,A2,511,423,656,613
train_00172.jpg,A2,624,522,766,710
train_00172.jpg,A2,507,618,659,800
train_00173.jpg,A12,381,361,476,479
train_00173.jpg,A12,430,74,531,187
train_00173.jpg,A12,577,1,711,52
train_00173.jpg,A12,34,34,137,125
train_00173.jpg,A12,97,125,204,211
train_00173.jpg,A12,228,705,356,787
train_00174.jpg,A5,382,156,465,274
train_00174.jpg,A5,405,522,501,642
train_00175.jpg,A1,166,178,221,249
train_00175.jpg,A1,229,172,284,239
train_00175.jpg,A1,292,161,347,231
train_00175.jpg,A1,352,151,407,224
train_00175.jpg,A19,413,142,466,222
train_00175.jpg,A19,476,131,530,214
train_00175.jpg,A19,444,325,503,410
train_00175.jpg,A20,50,324,90,408
train_00175.jpg,A20,3,330,43,412
train_00175.jpg,A19,601,115,659,200
train_00176.jpg,A19,401,50,500,146
train_00176.jpg,A19,264,392,356,488
train_00176.jpg,A19,595,242,690,340
train_00176.jpg,A19,482,586,571,686
train_00177.jpg,A14,143,60,240,167
train_00177.jpg,A14,223,175,318,276
train_00177.jpg,A11,530,601,637,705
train_00178.jpg,A13,333,79,426,177
train_00178.jpg,A13,407,160,500,254
train_00178.jpg,A13,486,236,571,331
train_00178.jpg,A13,554,307,656,405
train_00178.jpg,A13,632,382,728,483
train_00178.jpg,A13,706,463,800,559
train_00178.jpg,A13,80,319,187,414
train_00178.jpg,A13,162,398,260,489
train_00178.jpg,A13,307,539,414,636
train_00178.jpg,A13,383,615,480,714
train_00179.jpg,A20,375,32,421,116
train_00179.jpg,A20,433,30,479,113
train_00179.jpg,A20,612,30,656,113
train_00179.jpg,A20,666,33,711,116
train_00179.jpg,A19,540,35,601,123
train_00179.jpg,A19,481,35,542,124
train_00179.jpg,A19,275,489,363,553
train_00179.jpg,A19,286,715,381,782
train_00180.jpg,A17,516,1,674,151
train_00180.jpg,A17,561,178,721,345
train_00180.jpg,A17,561,373,722,541
train_00180.jpg,A17,562,600,724,787
train_00181.jpg,A2,44,4,199,190
train_00181.jpg,A2,53,196,212,392
train_00181.jpg,A2,60,393,226,599
train_00181.jpg,A2,73,601,228,800
train_00181.jpg,A2,403,1,550,167
train_00181.jpg,A2,526,68,682,255
train_00181.jpg,A2,428,172,576,369
train_00181.jpg,A2,549,267,695,465
train_00181.jpg,A2,443,368,591,575
train_00181.jpg,A2,570,471,721,671
train_00181.jpg,A2,463,583,614,792
train_00182.jpg,A5,12,83,128,249
train_00182.jpg,A5,145,89,270,254
train_00182.jpg,A5,279,86,394,261
train_00182.jpg,A5,531,92,645,264
train_00182.jpg,A5,665,86,781,257
train_00183.jpg,A13,38,4,284,132
train_00183.jpg,A13,131,55,377,202
train_00183.jpg,A13,48,152,299,314
train_00183.jpg,A13,146,229,423,405
train_00183.jpg,A13,68,352,320,526
train_00183.jpg,A13,199,435,458,612
train_00183.jpg,A13,104,568,357,745
train_00183.jpg,A13,231,637,484,800
train_00184.jpg,A19,409,43,517,125
train_00184.jpg,A19,365,121,469,205
train_00184.jpg,A19,319,195,424,278
train_00184.jpg,A19,513,409,623,494
train_00184.jpg,A1,281,276,375,355
train_00184.jpg,A1,436,574,535,657
train_00184.jpg,A1,356,722,456,793
train_00184.jpg,A1,154,506,247,587
train_00184.jpg,A1,117,586,214,668
train_00184.jpg,A1,71,662,169,744
train_00185.jpg,A13,400,36,495,172
train_00185.jpg,A13,461,340,601,432
train_00185.jpg,A13,80,579,219,673
train_00186.jpg,A19,98,618,174,724
train_00186.jpg,A19,183,611,261,707
train_00186.jpg,A19,260,598,339,704
train_00186.jpg,A19,346,592,420,691
train_00186.jpg,A1,420,582,494,682
train_00186.jpg,A20,573,631,632,732
train_00186.jpg,A20,642,615,695,717
train_00186.jpg,A20,711,611,765,715
train_00187.jpg,A5,92,278,159,354
train_00187.jpg,A5,674,278,733,359
train_00188.jpg,A10,640,348,786,513
train_00188.jpg,A10,331,297,506,490
train_00188.jpg,A10,25,282,180,465
train_00189.jpg,A18,348,149,437,217
train_00189.jpg,A18,487,295,571,371
train_00189.jpg,A18,247,351,330,429
train_00189.jpg,A18,316,430,402,510
train_00189.jpg,A18,63,491,151,574
train_00189.jpg,A18,128,578,217,661
train_00190.jpg,A10,429,136,573,290
train_00190.jpg,A10,234,312,361,458
train_00190.jpg,A10,11,477,160,606
train_00191.jpg,A16,155,32,228,141
train_00191.jpg,A16,238,25,321,138
train_00191.jpg,A16,324,22,410,131
train_00191.jpg,A16,419,11,505,120
train_00191.jpg,A16,507,6,590,119
train_00191.jpg,A16,596,2,679,109
train_00191.jpg,A16,93,372,174,484
train_00191.jpg,A16,180,366,249,483
train_00191.jpg,A16,265,362,347,473
train_00191.jpg,A16,443,342,524,455
train_00191.jpg,A16,531,331,616,453
train_00191.jpg,A16,618,332,703,444
train_00191.jpg,A16,711,320,794,437
train_00191.jpg,A16,290,651,371,766
train_00192.jpg,A18,344,47,397,108
train_00192.jpg,A18,282,156,329,214
train_00192.jpg,A18,389,222,439,283
train_00192.jpg,A18,265,303,316,364
train_00192.jpg,A18,319,337,369,394
train_00192.jpg,A18,373,369,425,429
train_00192.jpg,A18,421,429,470,485
train_00192.jpg,A18,244,458,296,519
train_00192.jpg,A18,189,425,240,485
train_00192.jpg,A18,219,606,276,661
train_00192.jpg,A18,175,574,224,635
train_00192.jpg,A18,120,542,171,601
train_00192.jpg,A18,66,510,116,572
train_00192.jpg,A3,108,674,159,738
train_00192.jpg,A3,51,644,103,708
train_00192.jpg,A3,1,607,48,670
train_00193.jpg,A2,345,11,429,123
train_00193.jpg,A2,399,68,488,172
train_00193.jpg,A2,336,122,416,227
train_00193.jpg,A2,393,173,481,280
train_00193.jpg,A2,320,222,412,336
train_00193.jpg,A2,381,281,481,389
train_00193.jpg,A2,312,335,396,445
train_00193.jpg,A2,370,389,467,504
train_00193.jpg,A2,14,549,122,678
train_00193.jpg,A2,300,452,398,561
train_00193.jpg,A2,363,505,467,623
train_00193.jpg,A2,292,565,383,683
train_00193.jpg,A2,350,629,457,744
train_00193.jpg,A2,606,14,694,124
train_00193.jpg,A2,668,72,756,178
train_00193.jpg,A2,598,128,690,228
train_00193.jpg,A2,660,178,759,285
train_00193.jpg,A2,593,232,685,337
train_00193.jpg,A2,663,285,754,393
train_00193.jpg,A2,584,337,682,452
train_00193.jpg,A2,659,396,750,507
train_00193.jpg,A2,575,453,680,570
train_00193.jpg,A2,654,512,749,628
train_00193.jpg,A2,583,566,677,684
train_00193.jpg,A2,646,631,756,752
train_00194.jpg,A17,627,462,761,593
train_00194.jpg,A17,493,446,625,580
train_00194.jpg,A17,358,422,490,561
train_00194.jpg,A17,143,394,275,528
train_00194.jpg,A17,2,377,136,513
train_00195.jpg,A11,138,166,287,332
train_00195.jpg,A11,283,232,429,397
train_00195.jpg,A7,440,323,587,489
train_00196.jpg,A9,521,1,677,155
train_00196.jpg,A9,135,291,289,458
train_00196.jpg,A9,297,375,449,542
train_00196.jpg,A9,453,470,605,628
train_00196.jpg,A9,610,561,760,724
train_00197.jpg,A14,533,114,624,208
train_00197.jpg,A14,420,455,516,549
train_00197.jpg,A14,426,667,520,765
train_00197.jpg,A14,305,666,399,767
train_00198.jpg,A11,25,11,197,161
train_00198.jpg,A11,86,172,258,330
train_00198.jpg,A11,517,159,695,314
train_00198.jpg,A11,591,336,777,500
train_00198.jpg,A11,208,507,385,672
train_00199.jpg,A17,139,82,263,203
train_00199.jpg,A17,138,313,278,458
train_00199.jpg,A17,151,618,290,765
train_00200.jpg,A10,418,354,671,584
train_00201.jpg,A6,94,22,189,115
train_00201.jpg,A17,51,249,159,354
train_00201.jpg,A17,88,354,195,460
train_00201.jpg,A17,119,459,234,571
train_00201.jpg,A17,168,593,278,705
train_00202.jpg,A8,521,128,703,290
train_00202.jpg,A8,343,61,524,217
train_00202.jpg,A8,149,18,337,177
train_00202.jpg,A8,179,584,363,760
train_00202.jpg,A8,371,638,554,800
train_00203.jpg,A14,466,193,651,358
train_00203.jpg,A14,462,417,647,591
train_00204.jpg,A14,175,130,421,384
train_00204.jpg,A14,427,118,676,372
train_00204.jpg,A14,63,305,295,555
train_00204.jpg,A14,313,302,548,553
train_00204.jpg,A14,566,288,800,541
train_00205.jpg,A13,55,399,251,684
train_00205.jpg,A13,166,314,349,599
train_00205.jpg,A13,269,404,452,689
train_00205.jpg,A13,392,292,586,598
train_00205.jpg,A13,504,415,693,684
train_00205.jpg,A13,624,304,800,583
train_00206.jpg,A10,713,426,855,544
train_00206.jpg,A10,104,558,237,675
train_00206.jpg,A10,162,687,296,808
train_00207.jpg,A1,195,215,306,344
train_00207.jpg,A1,107,128,218,256
train_00207.jpg,A1,1,80,106,211
train_00207.jpg,A19,292,265,401,397
train_00207.jpg,A19,405,343,517,473
train_00207.jpg,A19,499,410,615,546
train_00207.jpg,A19,597,488,709,621
train_00207.jpg,A19,683,557,800,683
train_00208.jpg,A8,409,39,600,228
train_00208.jpg,A8,610,211,794,401
train_00208.jpg,A8,26,439,214,630
train_00208.jpg,A8,221,616,408,800
train_00209.jpg,A19,282,106,345,169
train_00209.jpg,A19,101,193,165,254
train_00209.jpg,A19,64,150,129,211
train_00209.jpg,A19,21,104,85,168
train_00209.jpg,A1,146,241,207,302
train_00209.jpg,A1,377,194,436,257
train_00209.jpg,A1,455,279,510,340
train_00209.jpg,A1,314,421,372,479
train_00209.jpg,A1,271,376,329,435
train_00209.jpg,A1,358,466,414,526
train_00209.jpg,A20,551,459,611,522
train_00209.jpg,A20,587,502,649,567
train_00209.jpg,A20,618,536,683,600
train_00209.jpg,A20,659,577,721,640
train_00210.jpg,A11,676,6,793,128
train_00210.jpg,A11,348,545,468,657
train_00210.jpg,A11,410,687,525,800
train_00210.jpg,A14,17,486,133,605
train_00211.jpg,A18,549,130,643,210
train_00211.jpg,A18,443,362,542,448
train_00211.jpg,A18,369,268,462,358
train_00211.jpg,A18,174,424,273,511
train_00211.jpg,A18,251,511,347,611
train_00212.jpg,A5,18,522,148,694
train_00212.jpg,A5,154,518,281,694
train_00212.jpg,A5,286,522,402,700
train_00212.jpg,A5,415,519,539,694
train_00212.jpg,A5,549,525,666,700
train_00212.jpg,A5,668,524,789,700
train_00213.jpg,A13,157,16,315,111
train_00213.jpg,A13,116,69,241,153
train_00213.jpg,A13,165,115,310,211
train_00213.jpg,A13,108,181,248,275
train_00213.jpg,A13,109,297,254,393
train_00213.jpg,A13,157,361,293,455
train_00213.jpg,A13,120,411,251,511
train_00213.jpg,A13,157,480,298,575
train_00213.jpg,A13,106,528,236,628
train_00213.jpg,A13,148,596,304,696
train_00213.jpg,A13,98,655,237,742
train_00213.jpg,A13,137,722,297,800
train_00213.jpg,A13,462,3,591,81
train_00213.jpg,A13,511,39,651,139
train_00213.jpg,A13,459,95,580,181
train_00213.jpg,A13,500,139,642,244
train_00213.jpg,A13,449,199,589,298
train_00213.jpg,A13,497,255,631,349
train_00213.jpg,A13,448,309,582,400
train_00213.jpg,A13,496,370,636,464
train_00213.jpg,A13,445,421,584,511
train_00213.jpg,A13,498,472,650,572
train_00213.jpg,A13,481,589,632,680
train_00213.jpg,A13,444,636,589,733
train_00214.jpg,A12,249,72,376,155
train_00214.jpg,A12,254,210,374,316
train_00214.jpg,A12,262,367,393,457
train_00214.jpg,A12,266,516,387,613
train_00214.jpg,A12,251,669,394,778
train_00215.jpg,A1,212,483,297,592
train_00215.jpg,A1,105,472,190,585
train_00215.jpg,A1,346,501,428,614
train_00215.jpg,A1,467,498,549,615
train_00215.jpg,A1,712,499,795,613
train_00215.jpg,A19,580,505,664,620
train_00216.jpg,A19,256,95,342,148
train_00216.jpg,A1,240,156,325,213
train_00216.jpg,A1,226,214,311,268
train_00216.jpg,A1,210,284,296,345
train_00216.jpg,A1,459,116,541,173
train_00216.jpg,A1,443,175,525,234
train_00216.jpg,A1,430,233,512,290
train_00216.jpg,A1,414,290,495,349
train_00216.jpg,A1,379,436,463,495
train_00216.jpg,A19,402,378,478,437
train_00216.jpg,A1,366,499,443,558
train_00216.jpg,A1,348,558,430,615
train_00216.jpg,A1,334,620,415,682
train_00216.jpg,A19,320,681,401,733
train_00217.jpg,A16,487,26,559,126
train_00217.jpg,A16,405,25,467,120
train_00217.jpg,A16,321,27,387,116
train_00217.jpg,A16,476,253,541,344
train_00217.jpg,A16,395,252,463,336
train_00217.jpg,A16,310,250,376,334
train_00217.jpg,A16,230,244,293,338
train_00217.jpg,A16,160,242,226,334
train_00217.jpg,A16,388,465,458,558
train_00217.jpg,A16,300,466,370,551
train_00217.jpg,A16,221,461,282,550
train_00217.jpg,A16,160,455,219,549
train_00217.jpg,A16,461,691,525,778
train_00217.jpg,A16,377,688,447,776
train_00217.jpg,A16,289,685,360,772
train_00217.jpg,A16,211,677,277,770
train_00218.jpg,A2,41,53,120,163
train_00218.jpg,A2,100,111,187,217
train_00218.jpg,A2,34,166,115,265
train_00218.jpg,A2,95,219,176,325
train_00218.jpg,A2,26,264,109,372
train_00218.jpg,A2,92,323,178,432
train_00218.jpg,A2,21,376,112,483
train_00218.jpg,A2,83,435,176,548
train_00218.jpg,A2,17,488,99,597
train_00218.jpg,A2,79,546,167,654
train_00218.jpg,A2,9,594,94,712
train_00218.jpg,A2,71,655,164,772
train_00218.jpg,A2,382,113,470,228
train_00218.jpg,A2,442,171,536,277
train_00218.jpg,A2,376,229,467,331
